"","FUAId","CellX","CellY","FUAName","NO2AveSatellite","Dist","Pop2015","CBDX","CBDY","Cmin"
"4285",678,1609515.31459,6252926.46507,"České Budějovice",35.5191993713379,17655.2155533,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4286",678,1616515.31459,6252926.46507,"České Budějovice",37.3502998352051,18382.2180645,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4287",678,1588515.31459,6245926.46507,"České Budějovice",32.0483016967773,33409.9963752,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4288",678,1595515.31459,6245926.46507,"České Budějovice",33.1344985961914,29127.7730445,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4289",678,1602515.31459,6245926.46507,"České Budějovice",32.5139007568359,26050.4600203,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4290",678,1609515.31459,6245926.46507,"České Budějovice",32.5139007568359,24633.8338878,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4291",678,1616515.31459,6245926.46507,"České Budějovice",37.3502998352051,25159.9896016,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4292",678,1588515.31459,6238926.46507,"České Budějovice",32.0483016967773,38850.3152313,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4293",678,1595515.31459,6238926.46507,"České Budějovice",33.1344985961914,35235.5828434,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4294",678,1602515.31459,6238926.46507,"České Budějovice",32.5139007568359,32737.5259153,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4295",678,1609515.31459,6238926.46507,"České Budějovice",32.5139007568359,31621.9055054,156917.200191,1611143.93568,6270506.40334,32.0483016967773
"4296",687,2757515.31459,8541926.46507,"Helsinki",29.1026000976562,106606.074583,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4297",687,2764515.31459,8541926.46507,"Helsinki",35.4286994934082,105501.873365,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4298",687,2778515.31459,8541926.46507,"Helsinki",36.3605995178223,104671.990403,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4299",687,2785515.31459,8541926.46507,"Helsinki",36.3605995178223,104957.208997,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4300",687,2792515.31459,8541926.46507,"Helsinki",46.1507987976074,105706.224349,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4301",687,2799515.31459,8541926.46507,"Helsinki",38.0778007507324,106909.288707,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4302",687,2806515.31459,8541926.46507,"Helsinki",32.8026008605957,108551.306568,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4303",687,2813515.31459,8541926.46507,"Helsinki",32.8026008605957,110612.731198,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4304",687,2820515.31459,8541926.46507,"Helsinki",30.2462005615234,113070.625933,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4305",687,2757515.31459,8534926.46507,"Helsinki",39.3278007507324,99742.1024343,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4306",687,2764515.31459,8534926.46507,"Helsinki",39.3278007507324,98561.0325822,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4307",687,2771515.31459,8534926.46507,"Helsinki",36.3605995178223,97867.6008152,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4308",687,2778515.31459,8534926.46507,"Helsinki",36.3605995178223,97672.1937656,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4309",687,2785515.31459,8534926.46507,"Helsinki",46.1507987976074,97977.7912623,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4310",687,2792515.31459,8534926.46507,"Helsinki",46.1507987976074,98779.7435019,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4311",687,2799515.31459,8534926.46507,"Helsinki",46.1507987976074,100066.117502,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4312",687,2806515.31459,8534926.46507,"Helsinki",49.0764007568359,101818.554388,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4313",687,2813515.31459,8534926.46507,"Helsinki",49.0764007568359,104013.499909,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4314",687,2820515.31459,8534926.46507,"Helsinki",39.8625984191895,106623.629224,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4315",687,2750515.31459,8527926.46507,"Helsinki",23.2709007263184,94669.5764881,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4316",687,2757515.31459,8527926.46507,"Helsinki",39.3278007507324,92898.4330229,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4317",687,2764515.31459,8527926.46507,"Helsinki",39.3278007507324,91629.1929669,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4318",687,2771515.31459,8527926.46507,"Helsinki",40.7710990905762,90882.8869998,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4319",687,2778515.31459,8527926.46507,"Helsinki",40.7710990905762,90672.4285276,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4320",687,2785515.31459,8527926.46507,"Helsinki",52.9245986938477,91001.5353758,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4321",687,2792515.31459,8527926.46507,"Helsinki",52.9245986938477,91864.4087033,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4322",687,2799515.31459,8527926.46507,"Helsinki",49.0764007568359,93246.2317312,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4323",687,2806515.31459,8527926.46507,"Helsinki",49.0764007568359,95124.3916024,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4324",687,2813515.31459,8527926.46507,"Helsinki",39.8625984191895,97470.2006943,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4325",687,2820515.31459,8527926.46507,"Helsinki",39.8625984191895,100250.836251,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4326",687,2750515.31459,8520926.46507,"Helsinki",31.5053997039795,87988.411581,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4327",687,2757515.31459,8520926.46507,"Helsinki",35.1804008483887,86079.9089115,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4328",687,2764515.31459,8520926.46507,"Helsinki",39.3278007507324,84708.5642888,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4329",687,2771515.31459,8520926.46507,"Helsinki",40.7710990905762,83900.7211502,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4330",687,2778515.31459,8520926.46507,"Helsinki",40.7710990905762,83672.7025689,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4331",687,2785515.31459,8520926.46507,"Helsinki",52.9245986938477,84029.2288483,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4332",687,2792515.31459,8520926.46507,"Helsinki",52.9245986938477,84962.9416069,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4333",687,2799515.31459,8520926.46507,"Helsinki",41.7291984558105,86455.1420805,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4334",687,2806515.31459,8520926.46507,"Helsinki",41.7291984558105,88477.5775992,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4335",687,2813515.31459,8520926.46507,"Helsinki",37.4486999511719,90994.9003158,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4336",687,2820515.31459,8520926.46507,"Helsinki",37.4486999511719,93967.345547,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4337",687,2827515.31459,8520926.46507,"Helsinki",45.9053993225098,97353.2340233,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4338",687,2743515.31459,8513926.46507,"Helsinki",31.5053997039795,83963.1007466,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4339",687,2750515.31459,8513926.46507,"Helsinki",31.5053997039795,81360.877777,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4340",687,2757515.31459,8513926.46507,"Helsinki",35.1804008483887,79293.0172102,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4341",687,2764515.31459,8513926.46507,"Helsinki",35.1804008483887,77802.1382994,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4342",687,2771515.31459,8513926.46507,"Helsinki",45.6503982543945,76921.7971035,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4343",687,2778515.31459,8513926.46507,"Helsinki",45.6503982543945,76673.0266475,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4344",687,2785515.31459,8513926.46507,"Helsinki",51.8446006774902,77061.9436619,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4345",687,2792515.31459,8513926.46507,"Helsinki",52.9245986938477,78079.0196314,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4346",687,2799515.31459,8513926.46507,"Helsinki",41.7291984558105,79700.2098634,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4347",687,2806515.31459,8513926.46507,"Helsinki",41.7291984558105,81889.6428001,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4348",687,2813515.31459,8513926.46507,"Helsinki",37.4486999511719,84603.2135535,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4349",687,2820515.31459,8513926.46507,"Helsinki",37.4486999511719,87792.3338865,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4350",687,2827515.31459,8513926.46507,"Helsinki",40.5097007751465,91407.2427924,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4351",687,2736515.31459,8506926.46507,"Helsinki",40.4855003356934,80954.5798669,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4352",687,2743515.31459,8506926.46507,"Helsinki",40.4855003356934,77623.6700181,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4353",687,2750515.31459,8506926.46507,"Helsinki",40.1842002868652,74801.2318932,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4354",687,2757515.31459,8506926.46507,"Helsinki",40.1842002868652,72546.6362997,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4355",687,2764515.31459,8506926.46507,"Helsinki",45.6503982543945,70914.0647831,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4356",687,2771515.31459,8506926.46507,"Helsinki",45.6503982543945,69947.0852125,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4357",687,2778515.31459,8506926.46507,"Helsinki",51.8446006774902,69673.4158441,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4358",687,2785515.31459,8506926.46507,"Helsinki",51.8446006774902,70101.1770304,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4359",687,2792515.31459,8506926.46507,"Helsinki",51.8446006774902,71217.7307045,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4360",687,2799515.31459,8506926.46507,"Helsinki",43.964599609375,72991.4742444,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4361",687,2806515.31459,8506926.46507,"Helsinki",43.964599609375,75376.0270777,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4362",687,2813515.31459,8506926.46507,"Helsinki",42.3810005187988,78315.6153247,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4363",687,2820515.31459,8506926.46507,"Helsinki",37.4486999511719,81750.3868452,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4364",687,2827515.31459,8506926.46507,"Helsinki",40.5097007751465,85620.7678954,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4365",687,2834515.31459,8506926.46507,"Helsinki",40.5097007751465,89870.4959409,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4366",687,2729515.31459,8499926.46507,"Helsinki",32.6668014526367,79078.9840341,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4367",687,2736515.31459,8499926.46507,"Helsinki",40.4855003356934,75015.1708758,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4368",687,2743515.31459,8499926.46507,"Helsinki",40.4855003356934,71407.7447283,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4369",687,2750515.31459,8499926.46507,"Helsinki",40.1842002868652,68329.0286251,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4370",687,2757515.31459,8499926.46507,"Helsinki",40.1842002868652,65853.2178295,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4371",687,2764515.31459,8499926.46507,"Helsinki",45.7193984985352,64050.2649812,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4372",687,2771515.31459,8499926.46507,"Helsinki",45.7193984985352,62977.9849616,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4373",687,2778515.31459,8499926.46507,"Helsinki",49.9383010864258,62673.8919765,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4374",687,2785515.31459,8499926.46507,"Helsinki",49.9383010864258,63149.084563,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4375",687,2792515.31459,8499926.46507,"Helsinki",43.964599609375,64386.310865,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4376",687,2799515.31459,8499926.46507,"Helsinki",43.964599609375,66342.951189,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4377",687,2806515.31459,8499926.46507,"Helsinki",42.3810005187988,68957.7937446,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4378",687,2813515.31459,8499926.46507,"Helsinki",42.3810005187988,72159.3200064,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4379",687,2820515.31459,8499926.46507,"Helsinki",36.9178009033203,75873.2997137,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4380",687,2827515.31459,8499926.46507,"Helsinki",36.9178009033203,80028.4184219,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4381",687,2834515.31459,8499926.46507,"Helsinki",36.9178009033203,84559.6706519,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4382",687,2841515.31459,8499926.46507,"Helsinki",36.4552001953125,89409.887856,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4383",687,2715515.31459,8492926.46507,"Helsinki",26.2782001495361,83495.7321343,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4384",687,2722515.31459,8492926.46507,"Helsinki",32.6668014526367,78417.6474418,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4385",687,2729515.31459,8492926.46507,"Helsinki",32.6668014526367,73655.3974666,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4386",687,2736515.31459,8492926.46507,"Helsinki",33.1477012634277,69274.1490141,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4387",687,2743515.31459,8492926.46507,"Helsinki",33.1477012634277,65350.5766408,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4388",687,2750515.31459,8492926.46507,"Helsinki",40.0733985900879,61971.6710517,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4389",687,2757515.31459,8492926.46507,"Helsinki",40.0733985900879,59230.7197205,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4390",687,2764515.31459,8492926.46507,"Helsinki",45.7193984985352,57219.4748688,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4391",687,2771515.31459,8492926.46507,"Helsinki",45.7193984985352,56016.5908453,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4392",687,2778515.31459,8492926.46507,"Helsinki",49.9383010864258,55674.4878341,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4393",687,2785515.31459,8492926.46507,"Helsinki",49.9383010864258,56208.8848959,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4394",687,2792515.31459,8492926.46507,"Helsinki",45.9426002502441,57595.3894587,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4395",687,2799515.31459,8492926.46507,"Helsinki",45.9426002502441,59774.7357381,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4396",687,2806515.31459,8492926.46507,"Helsinki",46.4827003479004,62664.2575814,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4397",687,2813515.31459,8492926.46507,"Helsinki",46.4827003479004,66170.9855139,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4398",687,2820515.31459,8492926.46507,"Helsinki",36.9178009033203,70202.4890552,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4399",687,2827515.31459,8492926.46507,"Helsinki",36.9178009033203,74673.8214852,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4400",687,2834515.31459,8492926.46507,"Helsinki",36.4552001953125,79510.8153704,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4401",687,2841515.31459,8492926.46507,"Helsinki",36.4552001953125,84650.8116117,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4402",687,2848515.31459,8492926.46507,"Helsinki",32.3231010437012,90041.9349647,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4403",687,2855515.31459,8492926.46507,"Helsinki",32.3231010437012,95641.7283295,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4404",687,2708515.31459,8485926.46507,"Helsinki",27.9456996917725,84624.9313092,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4405",687,2715515.31459,8485926.46507,"Helsinki",27.9456996917725,79001.0705291,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4406",687,2722515.31459,8485926.46507,"Helsinki",32.5745010375977,73613.5808829,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4407",687,2729515.31459,8485926.46507,"Helsinki",32.6668014526367,68518.24163,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4408",687,2736515.31459,8485926.46507,"Helsinki",33.1477012634277,63785.1047011,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4409",687,2743515.31459,8485926.46507,"Helsinki",33.1477012634277,59500.6699742,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4410",687,2750515.31459,8485926.46507,"Helsinki",40.0733985900879,55768.4487237,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4411",687,2757515.31459,8485926.46507,"Helsinki",40.0733985900879,52705.8822021,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4412",687,2764515.31459,8485926.46507,"Helsinki",43.8745002746582,50435.10845,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4413",687,2771515.31459,8485926.46507,"Helsinki",43.8745002746582,49066.1829576,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4414",687,2778515.31459,8485926.46507,"Helsinki",40.9837989807129,48675.2550654,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4415",687,2785515.31459,8485926.46507,"Helsinki",40.9837989807129,49285.6023738,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4416",687,2792515.31459,8485926.46507,"Helsinki",45.9426002502441,50861.1909712,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4417",687,2799515.31459,8485926.46507,"Helsinki",45.9426002502441,53316.516134,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4418",687,2806515.31459,8485926.46507,"Helsinki",46.4827003479004,56537.0766694,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4419",687,2813515.31459,8485926.46507,"Helsinki",46.4827003479004,60400.5892685,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4420",687,2820515.31459,8485926.46507,"Helsinki",39.494499206543,64792.1394125,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4421",687,2827515.31459,8485926.46507,"Helsinki",39.494499206543,69611.8630357,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4422",687,2834515.31459,8485926.46507,"Helsinki",38.7634010314941,74777.0126507,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4423",687,2841515.31459,8485926.46507,"Helsinki",38.7634010314941,80220.8935791,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4424",687,2848515.31459,8485926.46507,"Helsinki",32.3231010437012,85890.5228316,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4425",687,2855515.31459,8485926.46507,"Helsinki",32.3231010437012,91744.057344,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4426",687,2701515.31459,8478926.46507,"Helsinki",27.9456996917725,86874.7415163,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4427",687,2708515.31459,8478926.46507,"Helsinki",27.9456996917725,80802.2948881,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4428",687,2715515.31459,8478926.46507,"Helsinki",32.5745010375977,74891.9288365,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4429",687,2722515.31459,8478926.46507,"Helsinki",32.5745010375977,69185.1945903,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4430",687,2729515.31459,8478926.46507,"Helsinki",31.6751003265381,63736.8127236,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4431",687,2736515.31459,8478926.46507,"Helsinki",31.6751003265381,58618.8659207,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4432",687,2743515.31459,8478926.46507,"Helsinki",34.9707984924316,53925.5188893,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4433",687,2750515.31459,8478926.46507,"Helsinki",34.9707984924316,49777.0201312,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4434",687,2757515.31459,8478926.46507,"Helsinki",43.8745002746582,46319.994374,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4435",687,2764515.31459,8478926.46507,"Helsinki",43.8745002746582,43718.7834285,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4436",687,2771515.31459,8478926.46507,"Helsinki",43.8745002746582,42132.1987336,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4437",687,2778515.31459,8478926.46507,"Helsinki",40.9837989807129,41676.2800137,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4438",687,2785515.31459,8478926.46507,"Helsinki",40.9837989807129,42387.5271919,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4439",687,2792515.31459,8478926.46507,"Helsinki",41.4303016662598,44209.6438247,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4440",687,2799515.31459,8478926.46507,"Helsinki",41.4303016662598,47013.6443255,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4441",687,2806515.31459,8478926.46507,"Helsinki",37.5150985717773,50636.6754282,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4442",687,2813515.31459,8478926.46507,"Helsinki",37.5150985717773,54916.8739468,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4443",687,2820515.31459,8478926.46507,"Helsinki",39.494499206543,59713.0906062,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4444",687,2827515.31459,8478926.46507,"Helsinki",39.494499206543,64911.0417064,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4445",687,2834515.31459,8478926.46507,"Helsinki",38.7634010314941,70421.8253176,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4446",687,2841515.31459,8478926.46507,"Helsinki",38.7634010314941,76177.5795541,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4447",687,2848515.31459,8478926.46507,"Helsinki",33.2144012451172,82126.8151847,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4448",687,2855515.31459,8478926.46507,"Helsinki",33.2144012451172,88230.4024588,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4449",687,2694515.31459,8471926.46507,"Helsinki",29.0743999481201,90161.3133665,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4450",687,2701515.31459,8471926.46507,"Helsinki",30.521900177002,83742.7762474,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4451",687,2708515.31459,8471926.46507,"Helsinki",30.521900177002,77425.0781032,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4452",687,2715515.31459,8471926.46507,"Helsinki",32.1707000732422,71235.0536249,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4453",687,2722515.31459,8471926.46507,"Helsinki",32.1707000732422,65209.0715361,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4454",687,2729515.31459,8471926.46507,"Helsinki",31.6751003265381,59397.0803682,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4455",687,2736515.31459,8471926.46507,"Helsinki",31.6751003265381,53868.3887073,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4456",687,2743515.31459,8471926.46507,"Helsinki",34.9707984924316,48719.5386635,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4457",687,2750515.31459,8471926.46507,"Helsinki",34.9707984924316,44083.8246213,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4458",687,2757515.31459,8471926.46507,"Helsinki",38.8605995178223,40139.4287317,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4459",687,2764515.31459,8471926.46507,"Helsinki",38.8605995178223,37107.4640007,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4460",687,2771515.31459,8471926.46507,"Helsinki",44.665901184082,35224.3386059,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4461",687,2778515.31459,8471926.46507,"Helsinki",44.665901184082,34677.7187238,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4462",687,2785515.31459,8471926.46507,"Helsinki",41.4303016662598,35529.3445133,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4463",687,2792515.31459,8471926.46507,"Helsinki",41.4303016662598,37684.538835,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4464",687,2799515.31459,8471926.46507,"Helsinki",37.5150985717773,40937.936109,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4465",687,2806515.31459,8471926.46507,"Helsinki",37.5150985717773,45052.2447668,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4466",687,2813515.31459,8471926.46507,"Helsinki",47.0027008056641,49814.60533,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4467",687,2820515.31459,8471926.46507,"Helsinki",47.0027008056641,55057.1071692,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4468",687,2827515.31459,8471926.46507,"Helsinki",40.4878997802734,60655.3805981,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4469",687,2834515.31459,8471926.46507,"Helsinki",40.4878997802734,66519.6613128,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4470",687,2841515.31459,8471926.46507,"Helsinki",38.7634010314941,72585.5046605,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4471",687,2848515.31459,8471926.46507,"Helsinki",33.2144012451172,78806.3806584,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4472",687,2687515.31459,8464926.46507,"Helsinki",26.0895004272461,94376.3961084,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4473",687,2694515.31459,8464926.46507,"Helsinki",26.0895004272461,87708.0058379,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4474",687,2701515.31459,8464926.46507,"Helsinki",30.521900177002,81095.526595,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4475",687,2708515.31459,8464926.46507,"Helsinki",30.521900177002,74553.8367851,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4476",687,2715515.31459,8464926.46507,"Helsinki",32.1707000732422,68103.3385749,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4477",687,2722515.31459,8464926.46507,"Helsinki",32.1707000732422,61772.6061511,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4478",687,2729515.31459,8464926.46507,"Helsinki",31.8873996734619,55602.5630377,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4479",687,2736515.31459,8464926.46507,"Helsinki",31.8873996734619,49653.148561,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4480",687,2743515.31459,8464926.46507,"Helsinki",38.0838012695312,44013.9217485,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
"4481",687,2750515.31459,8464926.46507,"Helsinki",38.0838012695312,38820.296925,1409994.0356,2777744.5899,8437257.31222,23.2709007263184
